Butterfly species name,Host family,Host genus
Danaus plexippus,Asclepiadaceae,Asclepias californica
Danaus plexippus,Asclepiadaceae,Asclepias cancellata
Danaus plexippus,Asclepiadaceae,Asclepias cordifolia
Danaus plexippus,Asclepiadaceae,Asclepias cordifolia
Danaus plexippus,Asclepiadaceae,Asclepias cordifolia
Danaus plexippus,Asclepiadaceae,Asclepias curassavica
Danaus plexippus,Asclepiadaceae,Asclepias curassavica
Danaus plexippus,Asclepiadaceae,Asclepias curassavica
Danaus plexippus,Asclepiadaceae,Asclepias curassavica
Danaus plexippus,Asclepiadaceae,Asclepias curassavica
Danaus plexippus,Asclepiadaceae,Asclepias curassavica
Danaus plexippus,Asclepiadaceae,Asclepias curassavica
Danaus plexippus,Asclepiadaceae,Asclepias curtissii
Danaus plexippus,Asclepiadaceae,Asclepias curtissii
Danaus plexippus,Asclepiadaceae,Asclepias eriocarpa
Danaus plexippus,Asclepiadaceae,Asclepias eriocarpa
Danaus plexippus,Asclepiadaceae,Asclepias eriocarpa
Danaus plexippus,Asclepiadaceae,Asclepias erosa
Danaus plexippus,Asclepiadaceae,Asclepias erosa
Danaus plexippus,Asclepiadaceae,Asclepias exaltata
Danaus plexippus,Asclepiadaceae,Asclepias exaltata
Danaus plexippus,Asclepiadaceae,Asclepias exaltata
Danaus plexippus,Asclepiadaceae,Asclepias fascicularis
Danaus plexippus,Asclepiadaceae,Asclepias fascicularis
Danaus plexippus,Asclepiadaceae,Asclepias fascicularis
Danaus plexippus,Asclepiadaceae,Asclepias hirtella
Danaus plexippus,Asclepiadaceae,Asclepias humistrata
Danaus plexippus,Asclepiadaceae,Asclepias humistrata
Danaus plexippus,Asclepiadaceae,Asclepias humistrata
Danaus plexippus,Asclepiadaceae,Asclepias incarnata
Danaus plexippus,Asclepiadaceae,Asclepias incarnata
Danaus plexippus,Asclepiadaceae,Asclepias incarnata
Danaus plexippus,Asclepiadaceae,Asclepias lanceolata
Danaus plexippus,Asclepiadaceae,Asclepias lanceolata
Danaus plexippus,Asclepiadaceae,Asclepias longifolia
Danaus plexippus,Asclepiadaceae,Asclepias nivea
Danaus plexippus,Asclepiadaceae,Asclepias nivea
Danaus plexippus,Asclepiadaceae,Asclepias obovata
Danaus plexippus,Asclepiadaceae,Asclepias oenotheroides
Danaus plexippus,Asclepiadaceae,Asclepias physocarpa
Danaus plexippus,Asclepiadaceae,Asclepias physocarpa
Danaus plexippus,Asclepiadaceae,Asclepias purpurascens
Danaus plexippus,Asclepiadaceae,Asclepias purpurascens
Danaus plexippus,Asclepiadaceae,Asclepias purpurascens
Danaus plexippus,Asclepiadaceae,Asclepias semilunata
Danaus plexippus,Asclepiadaceae,Asclepias speciosa
Danaus plexippus,Asclepiadaceae,Asclepias speciosa
Danaus plexippus,Asclepiadaceae,Asclepias speciosa
Danaus plexippus,Asclepiadaceae,Asclepias subulata
Danaus plexippus,Asclepiadaceae,Asclepias subverticillata
Danaus plexippus,Asclepiadaceae,Asclepias sullivantii
Danaus plexippus,Asclepiadaceae,Asclepias sullivantii
Danaus plexippus,Asclepiadaceae,Asclepias syriaca
Danaus plexippus,Asclepiadaceae,Asclepias syriaca
Danaus plexippus,Asclepiadaceae,Asclepias syriaca
Danaus plexippus,Asclepiadaceae,Asclepias tomentosa
Danaus plexippus,Asclepiadaceae,Asclepias tomentosa
Danaus plexippus,Asclepiadaceae,Asclepias
Danaus plexippus,Asclepiadaceae,Asclepias
Danaus plexippus,Asclepiadaceae,Asclepias
Danaus plexippus,Asclepiadaceae,Asclepias tuberosa
Danaus plexippus,Asclepiadaceae,Asclepias tuberosa
Danaus plexippus,Asclepiadaceae,Asclepias variegata
Danaus plexippus,Asclepiadaceae,Asclepias verticillata
Danaus plexippus,Asclepiadaceae,Asclepias verticillata
Danaus plexippus,Asclepiadaceae,Asclepias verticillata
Danaus plexippus,Asclepiadaceae,Asclepias vestita
Danaus plexippus,Asclepiadaceae,Asclepias viridiflora
Danaus plexippus,Asclepiadaceae,Asclepias viridis
Danaus plexippus,Asclepiadaceae,Calotropis gigantea
Danaus plexippus,Asclepiadaceae,Calotropis gigantea
Danaus plexippus,Asclepiadaceae,Calotropis gigantea
Danaus plexippus,Asclepiadaceae,Calotropis gigantea
Danaus plexippus,Asclepiadaceae,Calotropis gigantea
Danaus plexippus,Asclepiadaceae,Calotropis procera
Danaus plexippus,Asclepiadaceae,Calotropis procera
Danaus plexippus,Asclepiadaceae,Calotropis procera
Danaus plexippus,Rutaceae,Citrus
Danaus plexippus,Asclepiadaceae,Cynanchum angustifolium
Danaus plexippus,Asclepiadaceae,Cynanchum laeve
Danaus plexippus,Euphorbiaceae,Euphorbia
Danaus plexippus,Euphorbiaceae,Euphorbia mauritanica
Danaus plexippus,Asclepiadaceae,Gomphocarpus arborescens
Danaus plexippus,Asclepiadaceae,Gomphocarpus fruticosus
Danaus plexippus,Asclepiadaceae,Gomphocarpus grandiflorus
Danaus plexippus,Asclepiadaceae,Gomphocarpus physocarpus
Danaus plexippus,Asclepiadaceae,Gonolobus rostratus
Danaus plexippus,Malvaceae,Gossypium
Danaus plexippus,Malvaceae,Gossypium arboreum
Danaus plexippus,Convolvulaceae,Ipomoea
Danaus plexippus,Sapotaceae,Manilkara grandiflora
Danaus plexippus,Asclepiadaceae,Marsdenia
Danaus plexippus,Asclepiadaceae,Matelea laevis
Danaus plexippus,Asclepiadaceae,Matelea reticulata
Danaus plexippus,Asclepiadaceae,Matelea reticulata
Danaus plexippus,Asclepiadaceae,Orbea variegata
Danaus plexippus,Asclepiadaceae,Oxypetalum coeruleum
Danaus plexippus,Asclepiadaceae,Oxypetalum umbellatum
Danaus plexippus,Asclepiadaceae,Oxystelma pulchellum
Danaus plexippus,Asclepiadaceae,Sarcostemma clausum
Danaus plexippus,Asclepiadaceae,Sarcostemma clausum
Danaus plexippus,Asclepiadaceae,Stephanotis
Danaus plexippus,Asclepiadaceae,Asclepias incarnata
Danaus plexippus,Asclepiadaceae,Asclepias syriaca
Danaus plexippus,Asclepiadaceae,Calotropis gigantea
Danaus plexippus,Asclepiadaceae,Oxystelma pulchellum
Danaus plexippus,Asclepiadaceae,Stephanotis floribunda
Danaus plexippus,Asclepiadaceae,Asclepias curassavica
Danaus plexippus,Asclepiadaceae,Asclepias humistrata
Danaus plexippus,Asclepiadaceae,Asclepias tuberosa
Heliconius melpomene,Passifloraceae,
Heliconius melpomene,Passifloraceae,Passiflora X violaceae
Heliconius melpomene,Passifloraceae,Passiflora acuminata
Heliconius melpomene,Passifloraceae,Passiflora alata
Heliconius melpomene,Passifloraceae,Passiflora bahiensis
Heliconius melpomene,Passifloraceae,Passiflora capparidifolia
Heliconius melpomene,Passifloraceae,Passiflora cerradensis
Heliconius melpomene,Passifloraceae,Passiflora cincinnata
Heliconius melpomene,Passifloraceae,Passiflora coccinea
Heliconius melpomene,Passifloraceae,Passiflora cornuta
Heliconius melpomene,Passifloraceae,Passiflora cyanea
Heliconius melpomene,Passifloraceae,Passiflora eichleriana
Heliconius melpomene,Passifloraceae,Passiflora glandulosa
Heliconius melpomene,Passifloraceae,Passiflora jileki
Heliconius melpomene,Passifloraceae,Passiflora laurifolia
Heliconius melpomene,Passifloraceae,Passiflora ligularis
Heliconius melpomene,Passifloraceae,Passiflora maliformis
Heliconius melpomene,Passifloraceae,Passiflora menispermifolia
Heliconius melpomene,Passifloraceae,Passiflora oerstedii
Heliconius melpomene,Passifloraceae,Passiflora ovalis
Heliconius melpomene,Passifloraceae,Passiflora quadriglandulosa
Heliconius melpomene,Passifloraceae,Passiflora securiclata
Heliconius melpomene,Passifloraceae,Passiflora serratodigitata
Heliconius melpomene,Passifloraceae,Passiflora spinosa
Heliconius melpomene,Passifloraceae,Passiflora tuberosa
Heliconius melpomene,Passifloraceae,Passiflora vitifolia
Junonia coenia,Scrophulariaceae,Agalinis
Junonia coenia,Scrophulariaceae,Agalinis
Junonia coenia,Scrophulariaceae,Agalinis fasciculata
Junonia coenia,Scrophulariaceae,Agalinis homalantha
Junonia coenia,Scrophulariaceae,Agalinis maritima
Junonia coenia,Scrophulariaceae,Agalinis maritima
Junonia coenia,Scrophulariaceae,Agalinis pinetorum
Junonia coenia,Scrophulariaceae,Agalinis pinetorum
Junonia coenia,Scrophulariaceae,Agalinis purpurea
Junonia coenia,Scrophulariaceae,Agalinis strictifolia
Junonia coenia,Scrophulariaceae,Agalinis tenuifolia
Junonia coenia,Scrophulariaceae,Antirrhinum
Junonia coenia,Scrophulariaceae,Antirrhinum majus
Junonia coenia,Scrophulariaceae,Antirrhinum majus
Junonia coenia,Aucubaceae,Aucuba
Junonia coenia,Aucubaceae,Aucuba
Junonia coenia,Scrophulariaceae,Aureolaria grandiflora
Junonia coenia,Scrophulariaceae,Aureolaria grandiflora
Junonia coenia,Scrophulariaceae,Buchnera americana
Junonia coenia,Scrophulariaceae,Buchnera americana
Junonia coenia,Scrophulariaceae,Castilleja exserta
Junonia coenia,Scrophulariaceae,Castilleja exserta
Junonia coenia,Scrophulariaceae,Castilleja lacera
Junonia coenia,Scrophulariaceae,Castilleja lacera
Junonia coenia,Scrophulariaceae,Castilleja purpurea
Junonia coenia,Scrophulariaceae,Castilleja purpurea
Junonia coenia,Scrophulariaceae,Cymbalaria muralis
Junonia coenia,Scrophulariaceae,Cymbalaria muralis
Junonia coenia,Scrophulariaceae,Digitalis
Junonia coenia,Acanthaceae,Dyschoriste linearis
Junonia coenia,Acanthaceae,Dyschoriste linearis
Junonia coenia,Scrophulariaceae,Kickxia spuria
Junonia coenia,Scrophulariaceae,Kickxia spuria
Junonia coenia,Scrophulariaceae,Kickxia spuria
Junonia coenia,Scrophulariaceae,Linaria
Junonia coenia,Scrophulariaceae,Linaria
Junonia coenia,Scrophulariaceae,Linaria maroccana
Junonia coenia,Scrophulariaceae,Linaria maroccana
Junonia coenia,Scrophulariaceae,Linaria vulgaris
Junonia coenia,Verbenaceae,Lippia
Junonia coenia,Verbenaceae,Lippia
Junonia coenia,Scrophulariaceae,Maurandella antirrhiniflora
Junonia coenia,Scrophulariaceae,Maurandella antirrhiniflora
Junonia coenia,Scrophulariaceae,Mimulus
Junonia coenia,Scrophulariaceae,Mimulus
Junonia coenia,Scrophulariaceae,Mimulus guttatus?
Junonia coenia,Scrophulariaceae,Mimulus moschatus
Junonia coenia,Scrophulariaceae,Nuttallanthus canadensis
Junonia coenia,Scrophulariaceae,Penstemon azureus
Junonia coenia,Scrophulariaceae,Penstemon azureus
Junonia coenia,Verbenaceae,Phyla lanceolata
Junonia coenia,Verbenaceae,Phyla lanceolata
Junonia coenia,Verbenaceae,Phyla nodiflora
Junonia coenia,Verbenaceae,Phyla nodiflora
Junonia coenia,Plantaginaceae,Plantago
Junonia coenia,Plantaginaceae,Plantago
Junonia coenia,Plantaginaceae,Plantago coronopus
Junonia coenia,Plantaginaceae,Plantago coronopus
Junonia coenia,Plantaginaceae,Plantago erecta
Junonia coenia,Plantaginaceae,Plantago erecta
Junonia coenia,Plantaginaceae,Plantago helleri
Junonia coenia,Plantaginaceae,Plantago helleri
Junonia coenia,Plantaginaceae,Plantago lanceolata
Junonia coenia,Plantaginaceae,Plantago lanceolata
Junonia coenia,Plantaginaceae,Plantago major
Junonia coenia,Plantaginaceae,Plantago major
Junonia coenia,Plantaginaceae,Plantago rugelii
Junonia coenia,Plantaginaceae,Plantago rugelii
Junonia coenia,Plantaginaceae,Plantago virginica
Junonia coenia,Acanthaceae,Ruellia nudiflora
Junonia coenia,Acanthaceae,Ruellia nudiflora
Junonia coenia,Acanthaceae,Ruellia nudiflora
Junonia coenia,Acanthaceae,Ruellia nudiflora
Junonia coenia,Scrophulariaceae,Russelia equisetiformis
Junonia coenia,Scrophulariaceae,Seymeria cassioides
Junonia coenia,Scrophulariaceae,Seymeria cassioides
Junonia coenia,Scrophulariaceae,Seymeria pectinata
Junonia coenia,Scrophulariaceae,Striga asiatica
Junonia coenia,Verbenaceae,Verbena lasiostachys
Junonia coenia,Verbenaceae,Verbena lasiostachys
Junonia coenia,Scrophulariaceae,Veronica americana
Junonia coenia,Scrophulariaceae,Veronica anagallis-aquatica
Junonia coenia,Scrophulariaceae,Veronica anagallis-aquatica
Junonia coenia,Scrophulariaceae,Diascia vigilis
Junonia coenia,Scrophulariaceae,Antirrhinum majus
Junonia coenia,Scrophulariaceae,Linaria maroccana
Junonia coenia,Scrophulariaceae,Mimulus
Junonia coenia,Plantaginaceae,Plantago major
Junonia coenia,Acanthaceae,
Junonia coenia,Plantaginaceae,
Junonia coenia,Scrophulariaceae,
Junonia coenia,Verbenaceae,
Junonia coenia,Scrophulariaceae,Antirrhinum
Junonia coenia,Scrophulariaceae,Castilleja exserta
Junonia coenia,Scrophulariaceae,Mimulus
Junonia coenia,Plantaginaceae,Plantago erecta
Junonia coenia,Plantaginaceae,Plantago lanceolata
Junonia coenia,Crassulaceae,Sedum
Junonia coenia,Verbenaceae,Verbena lasiostachys
Maniola jurtina,Poaceae,
Maniola jurtina,Poaceae,
Maniola jurtina,Poaceae,Brachypodium phoenicoides
Maniola jurtina,Poaceae,Elymus repens
Maniola jurtina,Poaceae,Milium
Maniola jurtina,Poaceae,Poa
Maniola jurtina,Poaceae,Poa annua
Maniola jurtina,Poaceae,Poa annua
Maniola jurtina,Poaceae,Poa pratensis
Maniola jurtina,Poaceae,Poa trivialis
Maniola jurtina,Poaceae,Poa trivialis
Maniola jurtina,Poaceae,Stipa tenacissima
Maniola jurtina,Poaceae,
Maniola jurtina,Poaceae,Agrostis
Maniola jurtina,Poaceae,Lolium
Maniola jurtina,Poaceae,Poa
Melitaea cinxia,Asteraceae,Achillea
Melitaea cinxia,Asteraceae,Centaurea jacea
Melitaea cinxia,Poaceae,Corynephorus
Melitaea cinxia,Asteraceae,Hieracium
Melitaea cinxia,Asteraceae,Hieracium pilosella
Melitaea cinxia,Asteraceae,Hieracium pilosella
Melitaea cinxia,Plantaginaceae,Plantago lanceolata
Melitaea cinxia,Plantaginaceae,Plantago lanceolata
Melitaea cinxia,Plantaginaceae,Plantago lanceolata
Melitaea cinxia,Plantaginaceae,Plantago lanceolata
Melitaea cinxia,Plantaginaceae,Plantago major
Melitaea cinxia,Plantaginaceae,Plantago maritima
Melitaea cinxia,Plantaginaceae,Plantago media
Melitaea cinxia,Scrophulariaceae,Veronica
Melitaea cinxia,Violaceae,Viola
Melitaea cinxia,Plantaginaceae,Plantago
Melitaea cinxia,Plantaginaceae,Plantago lanceolata
Melitaea cinxia,Plantaginaceae,Plantago lanceolata
Melitaea cinxia,Scrophulariaceae,Veronica spicata
Pararge aegeria,Poaceae,
Pararge aegeria,Poaceae,Agropyron
Pararge aegeria,Poaceae,Brachypodium
Pararge aegeria,Poaceae,Bromus
Pararge aegeria,Poaceae,Cynodon dactylon
Pararge aegeria,Poaceae,Dactylis glomerata
Pararge aegeria,Poaceae,Dactylis glomerata
Pararge aegeria,Poaceae,Elymus repens
Pararge aegeria,Poaceae,Elytrigia repens
Pararge aegeria,Poaceae,Hordeum
Pararge aegeria,Poaceae,Melica nutans
Pararge aegeria,Poaceae,Melica uniflora
Pararge aegeria,Poaceae,Oryzopsis miliacea
Pararge aegeria,Poaceae,Poa annua
Pararge aegeria,Poaceae,Poa nemoralis
Pararge aegeria,Poaceae,Poa trivialis
Pararge aegeria,Poaceae,
Pararge aegeria,Poaceae,Brachypodium sylvaticum
Pararge aegeria,Poaceae,Dactylis glomerata
Pararge aegeria,Poaceae,Holcus lanatus
Polygonia c-album,Betulaceae,Betula
Polygonia c-album,Urticaceae,Boehmeria spicata
Polygonia c-album,Ulmaceae,Celtis
Polygonia c-album,Ulmaceae,Celtis koraiensis
Polygonia c-album,Ulmaceae,Celtis sinensis
Polygonia c-album,Corylaceae,Corylus
Polygonia c-album,Corylaceae,Corylus avellana
Polygonia c-album,Corylaceae,Corylus avellana
Polygonia c-album,Corylaceae,Corylus heterophylla
Polygonia c-album,Cannabaceae,Humulus
Polygonia c-album,Cannabaceae,Humulus
Polygonia c-album,Cannabaceae,Humulus lupulus
Polygonia c-album,Cannabaceae,Humulus lupulus
Polygonia c-album,Cannabaceae,Humulus lupulus
Polygonia c-album,Caprifoliaceae,Lonicera
Polygonia c-album,Caprifoliaceae,Lonicera japonica
Polygonia c-album,Rosaceae,Prunus
Polygonia c-album,Rosaceae,Prunus cerasus
Polygonia c-album,Rosaceae,Prunus spinosa
Polygonia c-album,Fagaceae,Quercus ilex
Polygonia c-album,Grossulariaceae,Ribes
Polygonia c-album,Grossulariaceae,Ribes
Polygonia c-album,Grossulariaceae,Ribes alpinum
Polygonia c-album,Grossulariaceae,Ribes nigrum
Polygonia c-album,Grossulariaceae,Ribes rubrum
Polygonia c-album,Grossulariaceae,Ribes rubrum
Polygonia c-album,Grossulariaceae,Ribes rubrum
Polygonia c-album,Grossulariaceae,Ribes uva-crispa
Polygonia c-album,Grossulariaceae,Ribes uva-crispa
Polygonia c-album,Rosaceae,Rubus idaeus
Polygonia c-album,Salicaceae,Salix
Polygonia c-album,Salicaceae,Salix aurita
Polygonia c-album,Salicaceae,Salix caprea
Polygonia c-album,Salicaceae,Salix cinerea
Polygonia c-album,Salicaceae,Salix phylicifolia
Polygonia c-album,Ulmaceae,Ulmus
Polygonia c-album,Ulmaceae,Ulmus
Polygonia c-album,Ulmaceae,Ulmus carpinifolia ?
Polygonia c-album,Ulmaceae,Ulmus davidiana
Polygonia c-album,Ulmaceae,Ulmus davidiana
Polygonia c-album,Ulmaceae,Ulmus glabra
Polygonia c-album,Ulmaceae,Ulmus laevis
Polygonia c-album,Ulmaceae,Ulmus parvifolia
Polygonia c-album,Ulmaceae,Ulmus procera
Polygonia c-album,Urticaceae,Urtica
Polygonia c-album,Urticaceae,Urtica dioica
Polygonia c-album,Urticaceae,Urtica dioica
Polygonia c-album,Urticaceae,Urtica urens
Polygonia c-album,Cannabaceae,Humulus lupulus
Polygonia c-album,Grossulariaceae,Ribes
Polygonia c-album,Salicaceae,Salix
Polygonia c-album,Ulmaceae,Ulmus
Polygonia c-album,Urticaceae,Urtica dioica
Polygonia c-album,Ulmaceae,Celtis sinensis
Polygonia c-album,Ulmaceae,Ulmus uyematui
Polygonia c-album,Ulmaceae,Zelkova formosana
Pseudopostega quadristrigella,Grossulariaceae,Ribes
Luehdorfia chinensis,Aristolochiaceae,Asarum forbesii
Luehdorfia chinensis,Aristolochiaceae,Asarum sieboldii
Papilio glaucus,Betulaceae,
Papilio glaucus,Oleaceae,
Papilio glaucus,Aceraceae,Acer
Papilio glaucus,Aceraceae,Acer
Papilio glaucus,Betulaceae,Alnus incana
Papilio glaucus,Betulaceae,Betula
Papilio glaucus,Betulaceae,Betula
Papilio glaucus,Acanthaceae,Blechum
Papilio glaucus,Asteraceae,Cirsium vulgare
Papilio glaucus,Oleaceae,Fraxinus
Papilio glaucus,Oleaceae,Fraxinus
Papilio glaucus,Oleaceae,Fraxinus americana
Papilio glaucus,Lauraceae,Lindera benzoin
Papilio glaucus,Magnoliaceae,Liriodendron
Papilio glaucus,Magnoliaceae,Liriodendron
Papilio glaucus,Magnoliaceae,Liriodendron tulipifera
Papilio glaucus,Magnoliaceae,Magnolia
Papilio glaucus,Magnoliaceae,Magnolia acuminata
Papilio glaucus,Magnoliaceae,Magnolia virginiana
Papilio glaucus,Rosaceae,Malus
Papilio glaucus,Rosaceae,Malus pumila
Papilio glaucus,Salicaceae,Populus
Papilio glaucus,Salicaceae,Populus
Papilio glaucus,Salicaceae,Populus tremuloides
Papilio glaucus,Rosaceae,Prunus
Papilio glaucus,Rosaceae,Prunus
Papilio glaucus,Rosaceae,Prunus ilicifolia
Papilio glaucus,Rosaceae,Prunus serotina
Papilio glaucus,Rosaceae,Prunus serotina
Papilio glaucus,Rosaceae,Prunus virginiana
Papilio glaucus,Rutaceae,Ptelea
Papilio glaucus,Rutaceae,Ptelea trifoliata
Papilio glaucus,Salicaceae,Salix
Papilio glaucus,Rosaceae,Sorbus
Papilio glaucus,Rosaceae,Sorbus
Papilio glaucus,Tiliaceae,Tilia
Papilio glaucus,Tiliaceae,Tilia
Papilio glaucus,Tiliaceae,Tilia americana
Papilio glaucus,Polyphagous,
Papilio glaucus,Polyphagous,
Papilio glaucus,Magnoliaceae,Magnolia virginiana
Papilio glaucus,Salicaceae,Populus tremuloides
Papilio glaucus,Aceraceae,Acer
Papilio glaucus,Aceraceae,Acer
Papilio glaucus,Betulaceae,Alnus
Papilio glaucus,Betulaceae,Alnus
Papilio glaucus,Betulaceae,Alnus incana
Papilio glaucus,Rosaceae,Amelanchier
Papilio glaucus,Rosaceae,Amelanchier canadensis
Papilio glaucus,Betulaceae,Betula
Papilio glaucus,Betulaceae,Betula alleghaniensis
Papilio glaucus,Betulaceae,Betula alleghaniensis
Papilio glaucus,Betulaceae,Betula lenta
Papilio glaucus,Betulaceae,Betula papyrifera
Papilio glaucus,Betulaceae,Betula papyrifera
Papilio glaucus,Betulaceae,Betula pubescens
Papilio glaucus,Juglandaceae,Carya
Papilio glaucus,Corylaceae,Corylus
Papilio glaucus,Corylaceae,Corylus
Papilio glaucus,Rosaceae,Crataegus
Papilio glaucus,Oleaceae,Fraxinus
Papilio glaucus,Oleaceae,Fraxinus americana
Papilio glaucus,Oleaceae,Fraxinus americana
Papilio glaucus,Oleaceae,Fraxinus pennsylvanica
Papilio glaucus,Oleaceae,Fraxinus pennsylvanica
Papilio glaucus,Oleaceae,Fraxinus pennsylvanica
Papilio glaucus,Rosaceae,Malus
Papilio glaucus,Rosaceae,Malus
Papilio glaucus,Rosaceae,Malus pumila
Papilio glaucus,Salicaceae,Populus
Papilio glaucus,Salicaceae,Populus balsamifera
Papilio glaucus,Salicaceae,Populus balsamifera
Papilio glaucus,Salicaceae,Populus grandidentata
Papilio glaucus,Salicaceae,Populus tremuloides
Papilio glaucus,Salicaceae,Populus tremuloides
Papilio glaucus,Rosaceae,Prunus
Papilio glaucus,Rosaceae,Prunus
Papilio glaucus,Rosaceae,Prunus cerasus
Papilio glaucus,Rosaceae,Prunus pensylvanica
Papilio glaucus,Rosaceae,Prunus persica
Papilio glaucus,Rosaceae,Prunus serotina
Papilio glaucus,Rosaceae,Prunus virginiana
Papilio glaucus,Salicaceae,Salix
Papilio glaucus,Salicaceae,Salix
Papilio glaucus,Salicaceae,Salix boothii
Papilio glaucus,Rosaceae,Sorbus
Papilio glaucus,Rosaceae,Sorbus americana
Papilio glaucus,Oleaceae,Syringa
Papilio glaucus,Oleaceae,Syringa vulgaris
Papilio glaucus,Tiliaceae,Tilia americana
Papilio glaucus,Tiliaceae,Tilia americana
Papilio glaucus,Ulmaceae,Ulmus
Papilio glaucus,Polyphagous,
Papilio glaucus,Betulaceae,Alnus incana
Papilio glaucus,Corylaceae,Carpinus caroliniana
Papilio glaucus,Juglandaceae,Carya
Papilio glaucus,Bignoniaceae,Catalpa bignonioides
Papilio glaucus,Lauraceae,Cinnamomum camphora
Papilio glaucus,Rosaceae,Crataegus
Papilio glaucus,Rosaceae,Cydonia oblonga
Papilio glaucus,Oleaceae,Fraxinus americana
Papilio glaucus,Oleaceae,Fraxinus caroliniana
Papilio glaucus,Oleaceae,Fraxinus nigra
Papilio glaucus,Oleaceae,Fraxinus pennsylvanica
Papilio glaucus,Lauraceae,Lindera benzoin
Papilio glaucus,Magnoliaceae,Liriodendron tulipifera
Papilio glaucus,Magnoliaceae,Magnolia acuminata
Papilio glaucus,Magnoliaceae,Magnolia virginiana
Papilio glaucus,Rosaceae,Malus pumila
Papilio glaucus,Rosaceae,Prunus americana
Papilio glaucus,Rosaceae,Prunus cerasus
Papilio glaucus,Rosaceae,Prunus domestica
Papilio glaucus,Rosaceae,Prunus pensylvanica
Papilio glaucus,Rosaceae,Prunus serotina
Papilio glaucus,Rosaceae,Prunus virginiana
Papilio glaucus,Rutaceae,Ptelea trifoliata
Papilio glaucus,Fagaceae,Quercus velutina
Papilio glaucus,Lauraceae,Sassafras albidum
Papilio glaucus,Styracaceae,Styrax americanus
Papilio glaucus,Oleaceae,Syringa vulgaris
Papilio glaucus,Tiliaceae,Tilia americana
Papilio glaucus,Rutaceae,Zanthoxylum americanum
Papilio machaon,Umbelliferae,
Papilio machaon,Umbelliferae,
Papilio machaon,Umbelliferae,Aegopodium podagraria
Papilio machaon,Umbelliferae,Ammi majus
Papilio machaon,Umbelliferae,Ammi visnaga
Papilio machaon,Umbelliferae,Anethum graveolens
Papilio machaon,Umbelliferae,Angelica
Papilio machaon,Umbelliferae,Angelica archangelica
Papilio machaon,Umbelliferae,Angelica dahurica
Papilio machaon,Umbelliferae,Angelica decursiva
Papilio machaon,Umbelliferae,Angelica genuflexa
Papilio machaon,Umbelliferae,Angelica gmelini
Papilio machaon,Umbelliferae,Angelica japonica
Papilio machaon,Umbelliferae,Angelica keiskei
Papilio machaon,Umbelliferae,Angelica longeradiata
Papilio machaon,Umbelliferae,Angelica polymorpha
Papilio machaon,Umbelliferae,Angelica pubescens
Papilio machaon,Umbelliferae,Angelica silvestris
Papilio machaon,Umbelliferae,Angelica ursina
Papilio machaon,Umbelliferae,Apium graveolens
Papilio machaon,Asteraceae,Artemisia arctica
Papilio machaon,Asteraceae,Artemisia arctica
Papilio machaon,Asteraceae,Artemisia arctica
Papilio machaon,Asteraceae,Artemisia dracunculus
Papilio machaon,Asteraceae,Artemisia dracunculus
Papilio machaon,Asteraceae,Artemisia norvegica
Papilio machaon,Umbelliferae,Carum carvi
Papilio machaon,Umbelliferae,Carum carvi
Papilio machaon,Umbelliferae,Carum holopetalum
Papilio machaon,Umbelliferae,Cicuta virosa
Papilio machaon,Rutaceae,Citrus
Papilio machaon,Rutaceae,Citrus limon
Papilio machaon,Umbelliferae,Conioselinum
Papilio machaon,Umbelliferae,Conium maculatum
Papilio machaon,Umbelliferae,Coriandrum sativum
Papilio machaon,Asteraceae,Cosmos bipinnatus
Papilio machaon,Umbelliferae,Cryptotaenia japonica
Papilio machaon,Umbelliferae,Daucus
Papilio machaon,Umbelliferae,Daucus
Papilio machaon,Umbelliferae,Daucus carota
Papilio machaon,Umbelliferae,Daucus carota
Papilio machaon,Umbelliferae,Daucus carota
Papilio machaon,Umbelliferae,Daucus carota
Papilio machaon,Rutaceae,Dictamnus
Papilio machaon,Umbelliferae,Ducrosia anethifolia
Papilio machaon,Umbelliferae,Foeniculum vulgare
Papilio machaon,Umbelliferae,Foeniculum vulgare
Papilio machaon,Umbelliferae,Foeniculum vulgare
Papilio machaon,Umbelliferae,Foeniculum vulgare
Papilio machaon,Umbelliferae,Foeniculum vulgare
Papilio machaon,Umbelliferae,Glehnia littoralis
Papilio machaon,Rutaceae,Haplophyllum acutifolium
Papilio machaon,Rutaceae,Haplophyllum pedicellatum
Papilio machaon,Rutaceae,Haplophyllum tuberculatum
Papilio machaon,Umbelliferae,Heracleum maximum
Papilio machaon,Umbelliferae,Heracleum maximum
Papilio machaon,Umbelliferae,Heracleum maximum
Papilio machaon,Umbelliferae,Heracleum sphondylium
Papilio machaon,Umbelliferae,Levisticum officinale
Papilio machaon,Umbelliferae,Ligusticum scoticum
Papilio machaon,Zygophyllaceae,Malacocarpus erithmifolius
Papilio machaon,Umbelliferae,Pastinaca
Papilio machaon,Umbelliferae,Pastinaca sativa
Papilio machaon,Umbelliferae,Pastinaca sativa
Papilio machaon,Umbelliferae,Pastinaca sativa
Papilio machaon,Asteraceae,Petasites
Papilio machaon,Asteraceae,Petasites frigidus
Papilio machaon,Asteraceae,Petasites frigidus
Papilio machaon,Umbelliferae,Petroselinum crispum
Papilio machaon,Umbelliferae,Peucedanum litorale
Papilio machaon,Umbelliferae,Peucedanum multivittatum
Papilio machaon,Umbelliferae,Peucedanum palustre
Papilio machaon,Rutaceae,Phellodendron amurense
